episode:1, reward: -50, mean reward: -4.71, score: -47.06290235175012, epsilon: 0.9902088059587222, total steps: 519
episode:2996, reward: -50, mean reward: -7.96, score: -47.73948201350986, epsilon: 0.6219330760342145, total steps: 25373
episode:2997, reward: -50, mean reward: -12.31, score: -49.25078748953017, epsilon: 0.6218873232182688, total steps: 25377
episode:2998, reward: -50, mean reward: -2.7, score: -48.652350638847814, epsilon: 0.6216814808357622, total steps: 25395
episode:2999, reward: -50, mean reward: -8.05, score: -48.30369560458524, epsilon: 0.6216128831740039, total steps: 25401
episode:3000, reward: -50, mean reward: -3.62, score: -50.6232365235525, epsilon: 0.621452853971849, total steps: 25415
episode:3001, reward: -50, mean reward: -4.0, score: -47.998191706810076, epsilon: 0.6213157217434214, total steps: 25427
episode:3002, reward: -50, mean reward: -4.44, score: -48.78702397526525, epsilon: 0.6211900461094645, total steps: 25438
episode:3003, reward: -50, mean reward: -12.71, score: -50.836756297698955, epsilon: 0.6211443527335351, total steps: 25442
episode:3004, reward: -50, mean reward: -2.83, score: -45.35659132039786, epsilon: 0.6209616157801323, total steps: 25458
episode:3005, reward: -50, mean reward: -2.6, score: -44.21708882727629, epsilon: 0.6207675218286086, total steps: 25475
episode:3006, reward: -50, mean reward: -2.04, score: -44.849628519022154, epsilon: 0.6205164393611976, total steps: 25497
episode:3007, reward: -50, mean reward: -5.27, score: -47.46187821705865, epsilon: 0.6204137556439244, total steps: 25506
episode:3008, reward: -50, mean reward: -3.13, score: -46.88297621493349, epsilon: 0.6202426571832836, total steps: 25521
episode:3009, reward: -50, mean reward: -3.8, score: -49.41425174378463, epsilon: 0.6200944133649474, total steps: 25534
episode:3010, reward: -50, mean reward: -2.7, score: -45.96099101646563, epsilon: 0.6199006142121263, total steps: 25551
episode:3011, reward: -50, mean reward: -3.26, score: -45.57933932316687, epsilon: 0.6197410643781661, total steps: 25565
episode:3012, reward: -50, mean reward: -3.28, score: -49.211112802573744, epsilon: 0.6195701676946368, total steps: 25580
episode:3013, reward: -50, mean reward: -7.96, score: -47.77446986960696, epsilon: 0.6195018233752546, total steps: 25586
episode:3014, reward: -50, mean reward: -3.17, score: -47.564303263219294, epsilon: 0.6193309984532614, total steps: 25601
episode:3015, reward: -50, mean reward: -5.89, score: -47.151160381619896, epsilon: 0.6192399127805572, total steps: 25609
episode:3016, reward: -50, mean reward: -9.72, score: -48.59820610787615, epsilon: 0.6191829916353837, total steps: 25614
episode:3017, reward: -50, mean reward: -7.97, score: -47.814772163985765, epsilon: 0.6191146937743411, total steps: 25620
episode:3018, reward: -50, mean reward: -3.65, score: -47.50586970253334, epsilon: 0.6189667431883694, total steps: 25633
episode:3019, reward: -50, mean reward: -3.99, score: -47.892724393511614, epsilon: 0.6188302075549357, total steps: 25645
episode:3020, reward: -50, mean reward: -3.97, score: -47.652413559416274, epsilon: 0.618693704686122, total steps: 25657
episode:3021, reward: -50, mean reward: -2.94, score: -47.094113225226124, epsilon: 0.6185117518146345, total steps: 25673
episode:3022, reward: -50, mean reward: -10.13, score: -50.64115014109116, epsilon: 0.618454903481917, total steps: 25678
episode:3023, reward: -50, mean reward: -1.78, score: -46.29117715066357, epsilon: 0.6181593837738896, total steps: 25704
episode:3024, reward: -50, mean reward: -4.88, score: -48.76967099895677, epsilon: 0.6180457632595648, total steps: 25714
episode:3025, reward: -50, mean reward: -2.31, score: -46.2666831814208, epsilon: 0.6178185903918636, total steps: 25734
episode:3026, reward: -50, mean reward: -7.35, score: -51.464588529727195, epsilon: 0.6177391013535712, total steps: 25741
episode:3027, reward: -50, mean reward: -9.83, score: -49.14577544682997, epsilon: 0.6176823302820368, total steps: 25746
episode:3028, reward: -50, mean reward: -2.86, score: -45.71547157289869, epsilon: 0.6175007009985818, total steps: 25762
episode:3029, reward: -50, mean reward: -2.49, score: -47.28751583427218, epsilon: 0.6172850917005636, total steps: 25781
episode:3030, reward: -50, mean reward: -3.14, score: -47.07723132635163, epsilon: 0.6171149316983298, total steps: 25796
episode:3031, reward: -50, mean reward: -2.3, score: -48.25210472174011, epsilon: 0.6168767934395516, total steps: 25817
episode:3032, reward: -50, mean reward: -16.69, score: -50.078709641778175, epsilon: 0.616842781852303, total steps: 25820
episode:3033, reward: -50, mean reward: -3.65, score: -47.418993123872234, epsilon: 0.616695421886647, total steps: 25833
episode:3034, reward: -50, mean reward: -5.18, score: -46.60669543165168, epsilon: 0.6165934258906225, total steps: 25842
episode:3035, reward: -50, mean reward: -3.39, score: -47.44413814663772, epsilon: 0.6164348019397625, total steps: 25856
episode:3036, reward: -50, mean reward: -3.05, score: -48.727812535491665, epsilon: 0.6162535718015104, total steps: 25872
episode:3037, reward: -50, mean reward: -4.28, score: -47.10239139159838, epsilon: 0.6161290097180457, total steps: 25883
episode:3038, reward: -50, mean reward: -8.02, score: -48.10329500883965, epsilon: 0.6160610783128454, total steps: 25889
episode:3039, reward: -50, mean reward: -1.76, score: -45.85487025608533, epsilon: 0.6157668030703167, total steps: 25915
episode:3040, reward: -50, mean reward: -3.63, score: -47.18363605249843, epsilon: 0.6156197228227792, total steps: 25928
episode:3041, reward: -50, mean reward: -16.68, score: -50.042641719968515, epsilon: 0.615585786657505, total steps: 25931
episode:3042, reward: -50, mean reward: -2.86, score: -48.58910093117475, epsilon: 0.6153935201771953, total steps: 25948
episode:3043, reward: -50, mean reward: -6.39, score: -51.103573875963235, epsilon: 0.615303064450618, total steps: 25956
episode:3044, reward: -50, mean reward: -1.65, score: -46.17066251326933, epsilon: 0.6149865833575023, total steps: 25984
episode:3045, reward: -50, mean reward: -3.52, score: -45.805954754891175, epsilon: 0.614839705940721, total steps: 25997
episode:3046, reward: -50, mean reward: -16.7, score: -50.10581545914006, epsilon: 0.6148058165750557, total steps: 26000
episode:3047, reward: -50, mean reward: -16.68, score: -50.03129869459586, epsilon: 0.6147719292426914, total steps: 26003
episode:3048, reward: -50, mean reward: -7.97, score: -47.83899275312085, epsilon: 0.6147041606773775, total steps: 26009
episode:3049, reward: -50, mean reward: -16.68, score: -50.042641719968515, epsilon: 0.6146702794441841, total steps: 26012
episode:3050, reward: -50, mean reward: -3.56, score: -46.231090944880165, epsilon: 0.6145234842557299, total steps: 26025
episode:3051, reward: -50, mean reward: -2.62, score: -47.23091774780632, epsilon: 0.6143202923781304, total steps: 26043
episode:3052, reward: -50, mean reward: -3.61, score: -50.60738881258191, epsilon: 0.6141623048155553, total steps: 26057
episode:3053, reward: -50, mean reward: -2.58, score: -46.527193800471395, epsilon: 0.6139592429391526, total steps: 26075
episode:3054, reward: -50, mean reward: -16.69, score: -50.05853469258756, epsilon: 0.6139254063996826, total steps: 26078
episode:3055, reward: -50, mean reward: -3.5, score: -45.51498817133215, epsilon: 0.6137788048530456, total steps: 26091
episode:3056, reward: -50, mean reward: -2.85, score: -48.46986277626383, epsilon: 0.6135871526421176, total steps: 26108
episode:3057, reward: -50, mean reward: -8.17, score: -49.024492829439836, epsilon: 0.6135195262414659, total steps: 26114
episode:3058, reward: -50, mean reward: -8.17, score: -49.00916441116563, epsilon: 0.6134519079554952, total steps: 26120
episode:3059, reward: -50, mean reward: -1.64, score: -40.94576655245674, epsilon: 0.6131702524212688, total steps: 26145
episode:3060, reward: -50, mean reward: -5.29, score: -47.64497422089132, epsilon: 0.6130688908986437, total steps: 26154
episode:3061, reward: -50, mean reward: -3.43, score: -48.0431308744379, epsilon: 0.6129112536794327, total steps: 26168
episode:3062, reward: -50, mean reward: -2.54, score: -45.66482341391096, epsilon: 0.6127086421003805, total steps: 26186
episode:3063, reward: -50, mean reward: -10.0, score: -49.976015928411826, epsilon: 0.6126523740496198, total steps: 26191
episode:3064, reward: -50, mean reward: -12.71, score: -50.83407024631707, epsilon: 0.6126073636601355, total steps: 26195
episode:3065, reward: -50, mean reward: -1.89, score: -43.449249656981, epsilon: 0.6123486237875849, total steps: 26218
episode:3066, reward: -50, mean reward: -4.12, score: -49.48945551548347, epsilon: 0.6122136763122207, total steps: 26230
episode:3067, reward: -50, mean reward: -7.98, score: -47.87200929769746, epsilon: 0.6121462147188398, total steps: 26236
episode:3068, reward: -50, mean reward: -16.7, score: -50.09276533651931, epsilon: 0.6121124869577996, total steps: 26239
episode:3069, reward: -50, mean reward: -4.03, score: -48.3449391596665, epsilon: 0.6119775961484744, total steps: 26251
episode:3070, reward: -50, mean reward: -5.16, score: -46.45616636646849, epsilon: 0.6118764492846585, total steps: 26260
episode:3071, reward: -50, mean reward: -2.81, score: -44.91314347834959, epsilon: 0.6116966775858933, total steps: 26276
episode:3072, reward: -50, mean reward: -2.33, score: -46.591422051366834, epsilon: 0.6114720438446022, total steps: 26296
episode:3073, reward: -50, mean reward: -3.03, score: -45.506207308859686, epsilon: 0.6113036274951643, total steps: 26311
episode:3074, reward: -50, mean reward: -10.12, score: -50.62151579771479, epsilon: 0.6112474999388394, total steps: 26316
episode:3075, reward: -50, mean reward: -3.59, score: -46.72445974323346, epsilon: 0.6111015945573769, total steps: 26329
episode:3076, reward: -50, mean reward: -9.71, score: -48.54673328925179, epsilon: 0.6110454872033356, total steps: 26334
episode:3077, reward: -50, mean reward: -7.18, score: -50.23825599689148, epsilon: 0.6109669463331163, total steps: 26341
episode:3078, reward: -50, mean reward: -6.41, score: -51.30181501009129, epsilon: 0.610877198801697, total steps: 26349
episode:3079, reward: -50, mean reward: -12.3, score: -49.208226633170014, epsilon: 0.6108323304205521, total steps: 26353
episode:3080, reward: -50, mean reward: -2.8, score: -44.81146426970438, epsilon: 0.6106528927863701, total steps: 26369
episode:3081, reward: -50, mean reward: -6.26, score: -50.1090712366303, epsilon: 0.6105631954994987, total steps: 26377
episode:3082, reward: -50, mean reward: -4.22, score: -50.67221169473422, epsilon: 0.6104286764755074, total steps: 26389
episode:3083, reward: -50, mean reward: -2.79, score: -47.39749593256463, epsilon: 0.6102381631146122, total steps: 26406
episode:3084, reward: -50, mean reward: -3.87, score: -46.449132062031815, epsilon: 0.6101037220890332, total steps: 26418
episode:3085, reward: -50, mean reward: -8.09, score: -48.51112361987808, epsilon: 0.6100365136749679, total steps: 26424
episode:3086, reward: -50, mean reward: -16.68, score: -50.053218096653296, epsilon: 0.6100029124921931, total steps: 26427
episode:3087, reward: -50, mean reward: -16.68, score: -50.042292090477076, epsilon: 0.6099693133254286, total steps: 26430
episode:3088, reward: -50, mean reward: -2.04, score: -44.801348072028986, epsilon: 0.6097229810246457, total steps: 26452
episode:3089, reward: -50, mean reward: -4.98, score: -49.823868251921745, epsilon: 0.6096110476221542, total steps: 26462
episode:3090, reward: -50, mean reward: -10.13, score: -50.65562247165913, epsilon: 0.609555089315354, total steps: 26467
episode:3091, reward: -50, mean reward: -4.77, score: -47.74126700397523, epsilon: 0.6094431894878466, total steps: 26477
episode:3092, reward: -50, mean reward: -4.49, score: -49.362437040111374, epsilon: 0.6093201255236917, total steps: 26488
episode:3093, reward: -50, mean reward: -5.37, score: -48.35035561643853, epsilon: 0.6092194569615399, total steps: 26497
episode:3094, reward: -50, mean reward: -3.94, score: -47.29744943610954, epsilon: 0.6090852603961011, total steps: 26509
episode:3095, reward: -50, mean reward: -10.0, score: -50.00495909026033, epsilon: 0.6090293546653947, total steps: 26514
episode:3096, reward: -50, mean reward: -10.12, score: -50.57891943894862, epsilon: 0.6089734545249816, total steps: 26519
episode:3097, reward: -50, mean reward: -2.24, score: -42.479272341428526, epsilon: 0.6087610849650341, total steps: 26538
episode:3098, reward: -50, mean reward: -6.02, score: -48.18595635840513, epsilon: 0.6086716903432001, total steps: 26546
episode:3099, reward: -50, mean reward: -16.69, score: -50.05827336684132, epsilon: 0.6086381710473684, total steps: 26549
episode:3100, reward: -50, mean reward: -16.69, score: -50.058398722892306, epsilon: 0.6086046537626342, total steps: 26552
episode:3101, reward: -50, mean reward: -6.02, score: -48.138767248976755, epsilon: 0.6085152841677904, total steps: 26560
episode:3102, reward: -50, mean reward: -12.33, score: -49.30231349392494, epsilon: 0.6084706047322582, total steps: 26564
episode:3103, reward: -50, mean reward: -1.86, score: -48.324502605629924, epsilon: 0.6081802755099374, total steps: 26590
episode:3104, reward: -50, mean reward: -2.85, score: -45.587717033899146, epsilon: 0.6080016863975561, total steps: 26606
episode:3105, reward: -50, mean reward: -3.95, score: -47.416113375112445, epsilon: 0.6078677820619837, total steps: 26618
episode:3106, reward: -50, mean reward: -6.88, score: -48.12712307963376, epsilon: 0.6077896860393441, total steps: 26625
episode:3107, reward: -50, mean reward: -2.64, score: -47.50713583859502, epsilon: 0.6075889178928048, total steps: 26643
episode:3108, reward: -50, mean reward: -4.2, score: -50.37698005509784, epsilon: 0.6074551126097867, total steps: 26655
episode:3109, reward: -50, mean reward: -10.16, score: -50.80420489110432, epsilon: 0.6073993698857084, total steps: 26660
episode:3110, reward: -50, mean reward: -6.24, score: -49.909010964096666, epsilon: 0.607310193120858, total steps: 26668
episode:3111, reward: -50, mean reward: -4.54, score: -49.915169091217955, epsilon: 0.6071875983642891, total steps: 26679
episode:3112, reward: -50, mean reward: -9.83, score: -49.12772113685877, epsilon: 0.6071318823902978, total steps: 26684
episode:3113, reward: -50, mean reward: -3.64, score: -47.30448728672617, epsilon: 0.6069870469303021, total steps: 26697
episode:3114, reward: -50, mean reward: -4.86, score: -48.61527976061442, epsilon: 0.6068756606599143, total steps: 26707
episode:3115, reward: -50, mean reward: -12.69, score: -50.774219947202866, epsilon: 0.6068311123890161, total steps: 26711
